rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
81,SCHW,15m,state_session=afternoon + state_ext=neutral + state_slope=downtrend,long,rejected,late_emerging_recent_only,503,False,210,True,0.0028023338842969904,0.002895302512411663,state_session=afternoon + state_slope=downtrend,0.0005710490276575634,0.01906566515030983,1,0001,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,441,False,False
82,UPS,15m,state_ext=neutral + state_slope=uptrend,long,rejected,late_emerging_recent_only,1287,False,662,True,0.0013184321769057288,0.0011854238085600515,state_slope=uptrend,0.0003207896244738157,0.003918042034960045,1,0001,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,175,False,False
83,F,15m,state_ext=stretched_up + state_vol=high_vol,long,rejected,late_emerging_recent_only,150,False,201,True,0.0035787440208487555,0.0034305743060312373,state_ext=stretched_up,0.00021702778137085805,0.026701472856284436,1,0001,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,552,False,False
84,INTC,15m,state_ext=stretched_up + state_slope=uptrend,long,rejected,late_emerging_valid_supported,622,False,472,True,0.003513028694272641,0.0008922962951576686,state_ext=stretched_up,0.00015647726009014725,0.025356005913199864,1,0010,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,534,False,False
85,INTC,15m,state_ext=neutral + state_vol=high_vol,long,rejected,late_emerging_recent_only,514,False,440,True,0.0030341200866928074,0.0004133876875778348,state_ext=neutral,0.00013970578111443394,0.008328789539031822,1,0001,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,257,False,False
86,XOP,15m,state_session=morning + state_ext=neutral + state_slope=flat,long,rejected,late_emerging_recent_only,480,False,163,True,0.0015225084835691805,0.0019349977306804184,state_session=morning + state_slope=flat,0.00011312620253694085,0.025717114647668682,1,0001,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,537,False,False
87,SOXX,15m,state_session=lunch + state_slope=uptrend,long,rejected,late_emerging_recent_only,535,False,311,True,0.0018297012062538133,0.0006365119875797274,state_slope=uptrend,9.905766898638847e-05,0.0010170668406144223,1,0001,0.25,0,8,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,98,False,False
88,MPC,15m,state_ext=neutral + state_slope=flat,long,rejected,late_emerging_recent_only,1520,False,569,True,0.0020716060180493018,0.0018681170922662301,state_slope=flat,5.80878793945902e-05,0.01079559175443201,1,0001,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,312,False,False
89,PANW,15m,state_session=morning + state_ext=stretched_up + state_slope=uptrend,long,rejected,late_emerging_recent_only,125,False,142,True,0.003191601493591563,0.0014260035266636618,state_session=morning + state_ext=stretched_up,3.946790581639027e-05,0.024119112149090016,1,0001,0.25,0,8,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,514,False,False
90,ABBV,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,late_emerging_recent_only,466,False,220,True,0.0024530120984309197,0.0022156150118377055,state_session=afternoon + state_slope=uptrend,2.9409495013686063e-05,0.03108800888676777,1,0001,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,601,False,False
91,MRVL,15m,state_ext=stretched_up + state_vol=mid_vol,long,rejected,late_emerging_valid_supported,185,False,108,True,0.007990610835185737,0.005375672026885308,state_ext=stretched_up,0.004368318339078891,0.02107472621040385,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,478,False,False
92,LINK/USD,15m,state_session=afternoon + state_ext=stretched_down,long,rejected,late_emerging_valid_supported,587,False,122,True,0.004413636322505487,0.004687302686537901,state_ext=stretched_down,0.0027607320678137747,0.005809088733901291,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,216,False,False
93,MU,15m,state_session=afternoon + state_ext=stretched_up,long,provisional,provisional_sample_starved,80,False,124,True,0.006924026059236598,0.004873567214607405,state_session=afternoon,0.0020658267132242303,0.049248824588195905,0,0000,0.0,0,8,7,5,8.0,provisional,rejected,rejected,rejected,rejected,provisional,provisional,provisional,8576,797,False,False
94,LNG,15m,state_ext=stretched_down + state_slope=downtrend,long,rejected,late_emerging_valid_supported,105,False,138,True,0.0030090392469235613,0.0032338432694475443,state_ext=stretched_down,0.00017465171184779518,0.006486129748550784,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,232,False,False
95,ETH/USD,15m,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,long,rejected,late_emerging_valid_supported,428,False,107,True,0.0040781931232002164,0.004394509885543564,state_session=afternoon + state_ext=stretched_down,0.00011820056717290212,0.01405666208048273,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,363,False,False
96,SHY,15m,state_session=morning + state_slope=uptrend,long,rejected,interesting_but_failed_gate,384,False,170,False,-0.00018175415011583462,4.0515379400151704e-05,state_slope=uptrend,2.1178017432478075e-05,1.8661805434305734e-10,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7,True,True
97,SHY,15m,state_session=morning + state_slope=downtrend,short,rejected,interesting_but_failed_gate,353,False,167,False,-0.00016936687214867257,8.363598335341127e-06,state_session=morning,5.671235344882858e-06,1.5989086208367809e-06,0,0000,0.0,0,7,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,24,True,True
98,XEL,15m,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,527,True,280,False,0.000879226557046159,0.001079357751354614,state_session=afternoon,0.0002871750221525028,0.29465083502918166,3,1101,0.75,1,8,8,1,7.75,rejected,rejected,rejected,rejected,survived,rejected,rejected,rejected,8576,3022,False,False
99,ADI,15m,state_session=morning + state_slope=downtrend,short,rejected,late_emerging_recent_only,456,False,206,True,0.0030304338626569367,0.003785516779777841,state_session=morning,0.0023645425026351486,0.00731880750898628,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,245,False,False
100,COP,15m,state_session=afternoon + state_slope=uptrend,long,rejected,late_emerging_valid_supported,506,False,199,True,0.002493214007810037,0.003080863072596164,state_slope=uptrend,0.0020873374296303724,0.006800342910224799,1,0010,0.25,0,8,7,6,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,236,False,False
101,ABBV,15m,state_session=afternoon + state_slope=uptrend,long,rejected,late_emerging_recent_only,480,False,221,True,0.0024236026034172337,0.0021862055168240194,state_slope=uptrend,0.001390792522282752,0.03266253342635039,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,612,False,False
102,UNG,15m,state_session=morning + state_slope=flat,long,rejected,late_emerging_recent_only,417,False,238,True,0.002205992738654342,0.0025394373972735594,state_slope=flat,0.001363982159712087,0.03758711671054482,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,667,False,False
103,MDLZ,15m,state_session=lunch + state_slope=flat,short,rejected,late_emerging_recent_only,321,False,149,True,0.0015889550737996116,0.0019091290233510612,state_session=lunch,0.001252684153073851,0.00023985569595086353,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,64,True,False
104,LLY,15m,state_session=afternoon + state_slope=downtrend,long,rejected,late_emerging_recent_only,499,False,265,True,0.002607335251583046,0.002105828811266976,state_session=afternoon,0.0007860347003032851,0.046237452650538025,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,758,False,False
105,TMUS,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,late_emerging_recent_only,494,False,205,True,0.0015031887986881613,0.0011903106928872402,state_session=lunch + state_slope=downtrend,0.0004064557032644196,0.000506394033952251,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,85,False,False
106,UNH,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,long,rejected,late_emerging_recent_only,301,False,144,True,0.0015797571888316463,0.0007356190124579685,state_session=morning + state_slope=uptrend,0.0003452581682314639,0.02499077510181391,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,531,False,False
107,TSM,15m,state_ext=stretched_up + state_slope=uptrend,long,rejected,late_emerging_recent_only,320,False,218,True,0.0020802917134481757,0.001603913642623264,state_ext=stretched_up,0.0003446658866332207,0.04641195006484411,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,761,False,False
108,DOGE/USD,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,long,rejected,late_emerging_recent_only,551,False,244,True,0.001397681749509481,0.001708922434276742,state_session=lunch + state_slope=downtrend,0.0002460586971537123,0.04847554225854722,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,789,False,False
109,CVS,15m,state_ext=neutral + state_slope=uptrend,long,rejected,late_emerging_recent_only,1353,False,539,True,0.0011659047933354465,0.0005128042616903217,state_slope=uptrend,0.00016664544285797099,0.019203064680397564,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,443,False,False
110,CVS,15m,state_session=afternoon + state_ext=neutral,long,rejected,late_emerging_recent_only,1706,False,739,True,0.001640645263726038,0.0009875447320809132,state_session=afternoon,0.00011552323923284032,0.04130054413346462,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,706,False,False
111,BCH/USD,15m,state_ext=stretched_up + state_slope=uptrend,short,rejected,late_emerging_recent_only,990,False,287,True,0.002672641243967829,0.002550224581896223,state_ext=stretched_up,9.6653699341706e-05,0.014852481955052843,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,378,False,False
112,MSFT,15m,state_ext=stretched_up + state_slope=uptrend,long,rejected,late_emerging_recent_only,76,False,156,True,0.0014725634673651367,0.001690030217580848,state_ext=stretched_up,9.408583543747359e-05,0.019453139582628065,1,0001,0.25,0,8,7,6,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,452,False,False
113,SOXX,15m,state_session=morning + state_slope=uptrend,long,rejected,late_emerging_recent_only,438,False,274,True,0.001821354610385641,0.0006281653917115551,state_slope=uptrend,9.071107311821617e-05,0.03463937447048182,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,639,False,False
114,BCH/USD,15m,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,long,rejected,late_emerging_recent_only,393,False,128,True,0.004265906565436299,0.0047883232275079055,state_session=afternoon + state_ext=stretched_down,6.424808652413013e-05,0.02329816111360783,1,0001,0.25,0,8,7,6,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,507,False,False
115,AMT,15m,state_ext=neutral + state_vol=low_vol,short,rejected,late_emerging_recent_only,1737,False,407,True,0.0019225533765938818,0.0018466374048248893,state_vol=low_vol,3.5664810697503624e-05,0.007011700573264834,1,0001,0.25,0,8,8,5,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,240,False,False
116,GOLD,15m,state_session=afternoon + state_slope=uptrend,long,rejected,late_emerging_valid_supported,424,False,128,True,0.006748728754575556,0.0068021145271123015,state_session=afternoon,0.004393983271074396,0.017863619915822415,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,422,False,False
117,DOGE/USD,15m,state_session=afternoon + state_ext=stretched_down,long,rejected,late_emerging_valid_supported,650,False,108,True,0.004627397125904188,0.004938637810671449,state_ext=stretched_down,0.003933374001270437,0.0016280242874189277,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,124,False,False
118,AFRM,15m,state_session=morning + state_slope=downtrend,long,rejected,late_emerging_valid_supported,516,False,169,True,0.0052630365338945774,0.003851074715626444,state_slope=downtrend,0.0033556597217849326,0.009974335610289486,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,297,False,False
119,ARM,15m,state_session=morning + state_ext=neutral,long,rejected,late_emerging_valid_supported,745,False,182,True,0.006458391458190636,0.003947434567175787,state_session=morning,0.0033183796147054985,0.00044718252964193184,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,80,True,False
120,ETH/USD,15m,state_session=afternoon + state_ext=stretched_down,long,rejected,late_emerging_valid_supported,435,False,109,True,0.003959992556027314,0.004276309318370662,state_ext=stretched_down,0.00303169654922978,0.014149995065986243,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,365,False,False
121,HOOD,15m,state_session=morning + state_ext=stretched_down,long,rejected,late_emerging_valid_supported,359,False,170,True,0.004676212832147517,0.003669916667446673,state_ext=stretched_down,0.002087010485093692,0.014935908390541375,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,379,False,False
122,BABA,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,short,rejected,late_emerging_valid_supported,263,False,105,True,0.0025979755656039124,0.001945277325413654,state_ext=neutral,0.001600266361640208,6.195457668600746e-05,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,48,True,False
123,VLO,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,long,rejected,late_emerging_valid_supported,231,False,110,True,0.0027672355340150182,0.002564866344685951,state_session=morning + state_ext=neutral,0.0011721119758981398,0.033098981393024474,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,620,False,False
124,DASH,15m,state_session=morning + state_ext=stretched_down,long,rejected,late_emerging_valid_supported,247,False,132,True,0.003719915564042838,0.003516229145020878,state_ext=stretched_down,0.0010739095777723205,0.009923323366554992,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,296,False,False
125,AFRM,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,late_emerging_valid_supported,331,False,181,True,0.006314865882770563,0.004902904064502429,state_session=afternoon + state_slope=uptrend,0.0010183005814940402,0.004426103451284247,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,185,False,False
126,IWM,15m,state_session=morning + state_ext=stretched_down,long,rejected,late_emerging_valid_supported,327,False,100,True,0.0028014541720076313,0.0028206725988776486,state_ext=stretched_down,0.00085974168956232,0.005912618354618093,0,0000,0.0,0,8,7,8,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,219,False,False
127,CMG,15m,state_ext=stretched_up + state_vol=high_vol,short,rejected,late_emerging_valid_supported,184,False,132,True,0.0029068026758916703,0.003211220274582617,state_ext=stretched_up,0.0008569343763159629,0.0009982555115062297,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,97,False,False
